CODGEO;Nb Pharmacies et parfumerie;Dynamique Entrepreneuriale;Dynamique Entrepreneuriale Service et Commerce;Synergie Médicale COMMUNE;Orientation Economique;Indice Fiscal Partiel;Score Fiscal;Indice Evasion Client;Score Evasion Client;Indice Synergie Médicale;Score Synergie Médicale;SEG Croissance POP;LIBGEO;REG;DEP;Nb Omnipraticiens BV;Nb Infirmiers Libéraux BV;Nb dentistes Libéraux BV;Nb pharmaciens Libéraux BV;Densité Médicale BV;Score équipement de santé BV;Indice Démographique;Score Démographique;Indice Ménages;Score Ménages;Population;Evolution Population;Evolution Pop %;Nb Ménages;Nb Résidences Principales;Nb propriétaire;Nb Logement;Nb Résidences Secondaires;Nb Log Vacants;Nb Occupants Résidence Principale;Nb Femme;Nb Homme;Nb Mineurs;Nb Majeurs;Nb Etudiants;Nb Entreprises Secteur Services;Nb Entreprises Secteur Commerce;Nb Entreprises Secteur Construction;Nb Entreprises Secteur Industrie;Nb Création Enteprises;Nb Création Industrielles;Nb Création Construction;Nb Création Commerces;Nb Création Services;Moyenne Revenus Fiscaux Départementaux;Moyenne Revenus Fiscaux Régionaux;Dep Moyenne Salaires Horaires;Dep Moyenne Salaires Cadre Horaires;Dep Moyenne Salaires Prof Intermédiaire Horaires;Dep Moyenne Salaires Employé Horaires;Dep Moyenne Salaires Ouvrié Horaires;Reg Moyenne Salaires Horaires;Reg Moyenne Salaires Cadre Horaires;Reg Moyenne Salaires Prof Intermédiaire Horaires;Reg Moyenne Salaires Employé Horaires;Reg Moyenne Salaires Ouvrié Horaires;Valeur ajoutée régionale;Urbanité Ruralité;Score Urbanité;Nb Atifs;Nb Actifs Salariés;Nb Actifs Non Salariés;Nb Logement Secondaire et Occasionnel;Nb Hotel;Capacité Hotel;Nb Camping;Capacité Camping;Dynamique Démographique BV;Taux étudiants;Taux Propriété;Dynamique Démographique INSEE;Capacité Fisc;Capacité Fiscale;Moyenne Revnus fiscaux;Taux Evasion Client;Nb Education, santé, action sociale;Nb Services personnels et domestiques;Nb Santé, action sociale;Nb Industries des biens intermédiaires;Nb de Commerce;Nb de Services aux particuliers;Nb institution de Education, santé, action sociale, administration;PIB Régionnal;SEG Environnement Démographique Obsolète;Score Croissance Population;Score Croissance Entrepreneuriale;Score VA Région;Score PIB;Environnement Démographique;Fidélité;SYN MEDICAL;Seg Cap Fiscale;Seg Dyn Entre;DYN SetC;CP
31499;0;306;287;142;Bassin Résidentiel;109,67825;76,33987;124,22775;0,05311;142,70643;0,17218;en croissance démographique;Saint-Lys;73;31;12;13;7;7;0,138115991;3;333,58586;0,2574;278,17269;0,16617;5472;-168;-3;1846;1843;1252;1975;32;100;5029;5582;5062;6568;4076;369;138;87;62;41;30;2;9;4;15;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com < 10 m habts;25;2092;1884;208;32;0;0;1;31;3.Accroissement par excédent migratoire;0;63;19;153;153;12307,5;1;49;23;47;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;70,08197;0,08761;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Mobile;Forte Synergie Médicale;Fiscalité moyenne;Dynamique Economique;Bonne Dynamique Entreprise Serv et Com;31
31500;0;38;21;59;Bassin Résidentiel;109,67825;76,33987;248,45549;0,10621;59,29352;0,0614;en croissance démographique;Saint-Mamet;73;31;17;11;3;3;0,19644653;4;30,4202;0,02347;33,75443;0,02016;499;-4;0;224;224;137;601;346;31;499;498;478;587;389;27;10;7;5;3;2;0;1;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com < 10 m habts;12,5;198;165;33;346;1;23;1;62;5.Déclin par déficit naturel;0;22;0;94;94;12307,5;2;1;0;1;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;71,31148;0,00346;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Mobile;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31501;0;37;17;71;Bassin Urbain;109,67825;76,33987;0;0;71,35322;0,07741;en croissance démographique;Saint-Marcel-Paulel;73;31;12;12;6;6;1;1;24,44589;0,01886;21,69928;0,01296;401;18;4;144;144;106;155;4;7;401;370;408;483;295;25;10;4;4;5;1;0;0;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;177;144;33;4;0;0;0;0;Grande Ville;0;68;-1;94;94;12307,5;0;2;0;2;1935;3711;1222;7638;71295;Com rurale < 2 000 m habts en croissance démographique;72,95082;0,00173;11,82517;13,13235;Bassin Urbain en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31502;0;37;16;140;Bassin Résidentiel;109,67825;76,33987;0;0;140,69648;0,16951;en croissance démographique;Saint-Marcet;73;31;56;80;30;30;0,15487764;4;23,9582;0,01849;21,3979;0,01278;393;-12;-3;142;142;112;167;17;8;390;370;410;474;306;24;9;4;4;5;2;0;1;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;155;114;41;17;0;0;0;0;5.Déclin par déficit naturel;0;67;1;93;93;12307,5;0;1;0;1;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;70,08197;0,00346;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Forte Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31503;0;60;53;161;Bassin Résidentiel;109,67825;76,33987;124,22775;0,05311;161,80095;0,19754;en croissance démographique;Saint-Martory;73;31;56;80;30;30;0,15487764;4;53,46396;0,04125;51,53579;0,03079;877;-112;-12;342;339;214;439;44;56;779;930;802;991;741;30;29;13;7;7;5;0;1;3;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;264;211;53;44;1;7;1;50;5.Déclin par déficit naturel;0;48;12;96;96;12307,5;1;7;4;8;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;66,39344;0,03545;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Mobile;Forte Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31504;0;23;5;143;Bassin Résidentiel;109,67825;76,33987;0;0;143,71141;0,17351;en croissance démographique;Saint-Médard;73;31;56;80;30;30;0,15487764;4;14,32615;0,01105;12,95929;0,00774;235;-7;-2;86;86;74;98;10;2;235;230;230;269;191;16;3;1;2;1;2;0;1;1;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;91;82;9;10;0;0;0;0;5.Déclin par déficit naturel;0;75;0;91;91;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;70,4918;0,01239;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Forte Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31505;0;31;6;73;Bassin Résidentiel;109,67825;76,33987;0;0;73,36317;0,08008;en croissance démographique;Saint-Michel;73;31;16;34;8;8;0,151860543;4;14,0823;0,01087;14,76756;0,00882;231;-9;-4;98;98;77;148;30;20;232;218;234;262;190;6;2;3;5;2;1;0;0;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;84;60;24;30;0;0;0;0;3.Accroissement par excédent migratoire;0;52;1;91;91;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;69,67213;0,00173;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31506;0;536;657;220;Bassin Urbain;109,67825;76,33987;0;0;221,09447;0,27628;en croissance démographique;Saint-Orens-de-Gameville;73;31;12;12;6;6;1;1;670,40273;0,5173;590,09981;0,3525;10997;217;1;3916;3914;2797;4104;52;138;10710;10954;10580;13008;8526;1171;302;211;75;82;47;2;5;11;29;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com > 200 m habts;87,5;4849;4467;382;52;0;0;0;0;Grande Ville;0;68;-13;239;239;12307,5;0;119;26;118;1935;3711;1222;7638;71295;Com > 200 m habts en croissance démographique;71,72131;0,17953;11,82517;13,13235;Bassin Urbain en croissance démographique;Pop Sédentaire;Forte Synergie Médicale;Fiscalité moyenne;Dynamique Economique;Bonne Dynamique Entreprise Serv et Com;31
31507;0;50;30;82;Bassin Résidentiel;109,67825;76,33987;0;0;82,40794;0,09209;en croissance démographique;Saint-Paul-sur-Save;73;31;18;34;8;8;0,123365739;4;40,47899;0,03123;36,46684;0,02178;664;28;4;242;223;171;250;5;22;659;630;636;795;471;49;13;11;7;6;3;0;1;2;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;285;248;37;5;0;0;0;0;1.Accroissement par excédent naturel et migratoire;0;68;-3;97;97;12307,5;0;3;1;2;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;72,95082;0,02305;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31508;0;18;2;58;Bassin Résidentiel;109,67825;76,33987;0;0;58,28854;0,06006;en croissance démographique;Saint-Paul-d'Oueil;73;31;17;11;3;3;0,19644653;4;2,98715;0,0023;3,16448;0,00189;49;-1;-2;21;21;16;68;45;2;49;50;48;57;41;1;1;1;0;1;2;0;0;0;2;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;18;10;8;45;0;0;0;0;5.Déclin par déficit naturel;0;23;0;89;89;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;70,4918;0,00346;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31509;0;21;6;140;Bassin Résidentiel;109,67825;76,33987;0;0;140,69648;0,16951;en croissance démographique;Saint-Pé-d'Ardet;73;31;56;80;30;30;0,15487764;4;7,01067;0,00541;7,83585;0,00468;115;-11;-10;52;53;43;146;83;10;110;94;132;131;95;8;3;2;0;2;0;0;0;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;34;31;3;83;0;0;0;0;5.Déclin par déficit naturel;0;29;1;89;89;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;67,21311;0;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Forte Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31510;0;24;6;50;Bassins Agroalimentaire;109,67825;76,33987;0;0;50,24874;0,04938;en croissance démographique;Saint-Pé-Delbosc;73;31;7;7;2;2;0,123030506;4;7,37644;0,00569;6,93171;0,00414;121;-12;-9;46;47;38;53;2;4;111;104;138;130;112;4;2;3;2;1;2;0;1;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;41;26;15;2;0;0;0;0;5.Déclin par déficit naturel;0;71;1;89;89;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;67,62295;0,00346;11,82517;13,13235;Bassins Agroalimentaire en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31511;0;27;7;73;Bassin Urbain;109,67825;76,33987;0;0;73,36317;0,08008;en croissance démographique;Saint-Pierre;73;31;12;12;6;6;1;1;12,74113;0,00983;11,15102;0,00666;209;6;2;74;74;67;84;1;9;209;190;222;249;163;13;6;0;2;3;1;0;0;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;98;81;17;1;0;0;0;0;Grande Ville;0;79;0;91;91;12307,5;0;2;1;2;1935;3711;1222;7638;71295;Com rurale < 2 000 m habts en croissance démographique;72,13115;0,00173;11,82517;13,13235;Bassin Urbain en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31512;0;29;13;74;Bassin Urbain;109,67825;76,33987;0;0;74,36814;0,08142;en croissance démographique;Saint-Pierre-de-Lages;73;31;12;12;6;6;1;1;23,04376;0,01778;20,79514;0,01242;378;6;1;138;138;96;154;4;12;377;378;356;449;285;23;8;3;1;4;4;0;1;1;2;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;173;147;26;4;0;0;0;0;Grande Ville;0;62;0;94;94;12307,5;0;2;0;2;1935;3711;1222;7638;71295;Com rurale < 2 000 m habts en croissance démographique;71,72131;0,01585;11,82517;13,13235;Bassin Urbain en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31513;0;36;12;142;Bassin Résidentiel;109,67825;76,33987;0;0;142,70643;0,17218;en croissance démographique;Saint-Plancard;73;31;56;80;30;30;0,15487764;4;22,61702;0,01745;24,11031;0,0144;371;-31;-8;160;160;135;213;39;14;372;356;368;410;314;14;6;4;7;1;1;0;1;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;138;108;30;39;0;0;0;0;5.Déclin par déficit naturel;0;63;3;92;92;12307,5;0;0;1;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;68,03279;0,00173;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Forte Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31514;0;17;2;84;Bassin Résidentiel;109,67825;76,33987;0;0;84,41789;0,09476;en croissance démographique;Saint-Rome;73;31;24;40;11;11;0,196781763;4;4,14544;0,0032;4,06861;0,00243;68;5;8;27;27;15;29;0;2;68;60;72;76;56;6;1;1;0;0;1;0;0;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;28;27;1;0;0;0;0;0;3.Accroissement par excédent migratoire;0;51;0;89;89;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;74,59016;0,00173;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31515;0;22;7;69;Bassin Résidentiel;109,67825;76,33987;0;0;69,34327;0,07474;en croissance démographique;Saint-Rustice;73;31;10;13;10;10;0,150519611;4;25,90899;0,01999;23,35686;0,01395;425;8;2;155;153;131;169;10;6;425;400;428;499;329;29;5;1;1;1;0;0;0;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com < 10 m habts;12,5;190;171;19;10;0;0;0;0;1.Accroissement par excédent naturel et migratoire;0;77;-1;94;94;12307,5;0;1;1;1;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;72,13115;0;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31516;0;148;57;82;Bassin Urbain;109,67825;76,33987;0;0;82,40794;0,09209;en croissance démographique;Saint-Sauveur;73;31;12;12;6;6;1;1;79,79969;0,06158;73,98851;0,0442;1309;24;1;491;491;355;511;6;14;1287;1260;1290;1523;1027;75;25;20;37;28;11;0;6;1;4;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com > 200 m habts;87,5;586;492;94;6;0;0;0;0;Grande Ville;0;69;-1;106;106;12307,5;0;7;2;9;1935;3711;1222;7638;71295;Com > 200 m habts en croissance démographique;71,72131;0,02795;11,82517;13,13235;Bassin Urbain en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Dynamique Economique;Faible Dynamique Serv et Com;31
31517;0;121;78;84;Bassin Urbain;109,67825;76,33987;0;0;84,41789;0,09476;en croissance démographique;Saint-Sulpice-sur-Lèze;73;31;12;12;6;6;1;1;99,97822;0,07715;101,56468;0,06067;1640;3;0;674;675;422;750;27;48;1639;1618;1566;1906;1278;73;35;26;30;12;15;0;6;0;9;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;640;554;86;27;0;0;0;0;Grande Ville;0;56;0;108;108;12307,5;0;11;3;14;1935;3711;1222;7638;71295;Com rurale < 2 000 m habts en croissance démographique;71,31148;0,02594;11,82517;13,13235;Bassin Urbain en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Dynamique Economique;Faible Dynamique Serv et Com;31
31518;0;32;8;62;Bassin Résidentiel;109,67825;76,33987;0;0;62,30844;0,0654;en croissance démographique;Saint-Thomas;73;31;12;13;7;7;0,138115991;3;28,83518;0,02225;26,06927;0,01557;473;14;2;173;173;144;201;10;18;472;430;480;552;358;32;4;3;5;2;1;0;0;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;219;182;37;10;0;0;0;0;3.Accroissement par excédent migratoire;0;71;-1;95;95;12307,5;0;0;1;0;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;72,13115;0,00173;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31519;0;18;6;84;Bassin Résidentiel;109,67825;76,33987;0;0;84,41789;0,09476;en croissance démographique;Saint-Vincent;73;31;24;40;11;11;0,196781763;4;6,03527;0,00466;4,82206;0,00288;99;7;7;32;32;23;36;1;3;99;96;90;120;66;6;2;3;0;0;0;0;0;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;47;37;10;1;0;0;0;0;3.Accroissement par excédent migratoire;0;63;0;90;90;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;74,18033;0;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31520;0;20;3;55;Bassin Résidentiel;109,67825;76,33987;0;0;55,27362;0,05606;en croissance démographique;Sajas;73;31;7;5;4;4;0,090848139;3;4,99891;0,00386;5,27413;0,00315;82;0;0;35;35;28;48;8;5;82;78;82;94;66;5;2;1;0;2;2;0;0;2;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;33;27;6;8;0;0;0;0;3.Accroissement par excédent migratoire;0;58;0;89;89;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;71,31148;0,02132;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31521;0;35;11;61;Bassin Résidentiel;109,67825;76,33987;0;0;61,30347;0,06407;en croissance démographique;Saleich;73;31;8;21;5;5;0,167951726;4;22,0074;0,01698;21,24721;0,01269;361;-14;-4;141;139;110;196;30;27;355;356;358;413;301;13;4;5;5;4;0;0;0;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;126;100;26;30;0;0;0;0;5.Déclin par déficit naturel;0;56;1;92;92;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;69,67213;0;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31522;0;17;2;44;Bassin diversifié;109,67825;76,33987;0;0;44,21889;0,04138;en croissance démographique;Salerm;73;31;6;5;2;2;0,123700972;2;3,35293;0,00259;3,61655;0,00216;55;-2;-4;24;24;20;41;16;1;55;62;46;63;45;2;2;0;0;0;1;0;0;0;1;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;14;5;9;16;0;0;0;0;5.Déclin par déficit naturel;0;48;0;89;89;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;69,67213;0,00173;11,82517;13,13235;Bassin diversifié en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31523;0;138;168;107;Bassin Résidentiel;109,67825;76,33987;124,22775;0,05311;107,53231;0,12546;en croissance démographique;Salies-du-Salat;73;31;8;21;5;5;0,167951726;4;118,63269;0,09154;131,09981;0,07831;1946;-96;-4;870;873;401;1157;193;91;1749;2068;1766;2190;1644;92;83;49;10;26;11;0;4;2;5;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com < 10 m habts;12,5;596;510;86;193;2;39;0;0;5.Déclin par déficit naturel;0;34;9;107;107;12307,5;1;31;11;33;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;69,67213;0,03689;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Mobile;Synergie Médicale;Fiscalité moyenne;Dynamique Economique;Bonne Dynamique Entreprise Serv et Com;31
31524;0;26;5;58;Bassin Résidentiel;109,67825;76,33987;124,22775;0,05311;58,28854;0,06006;en croissance démographique;Salles-et-Pratviel;73;31;17;11;3;3;0,19644653;4;7,19355;0,00555;7,68516;0,00459;118;-2;-1;51;51;38;84;27;6;119;112;124;146;90;5;1;3;3;2;0;0;0;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;46;36;10;27;0;0;1;75;5.Déclin par déficit naturel;0;45;0;90;90;12307,5;1;0;0;0;1935;3711;1222;7638;71295;Zone rurale en déclin démographique;70,90164;0;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Mobile;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31525;0;39;12;82;Bassin Résidentiel;109,67825;76,33987;0;0;82,40794;0,09209;en croissance démographique;Salles-sur-Garonne;73;31;20;32;12;12;0,149178679;4;18,2887;0,01411;17,47997;0,01044;300;-6;-2;116;117;96;135;14;4;301;294;298;360;232;15;5;5;6;5;1;0;1;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;108;94;14;14;0;0;0;0;3.Accroissement par excédent migratoire;0;71;0;92;92;12307,5;0;0;1;0;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;70,4918;0,00173;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
31526;0;227;179;122;Bassin Urbain;109,67825;76,33987;0;0;122,60693;0,14548;en croissance démographique;La Salvetat-Saint-Gilles;73;31;12;12;6;6;1;1;352,72803;0,27217;283,59751;0,16941;5786;332;5;1882;1882;1579;1914;6;26;5779;5588;5626;7223;3991;462;86;54;59;20;23;1;4;6;12;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com > 200 m habts;87,5;2640;2410;230;6;0;0;0;0;Grande Ville;0;82;-35;171;171;12307,5;0;31;9;30;1935;3711;1222;7638;71295;Com > 200 m habts en croissance démographique;73,36066;0,09337;11,82517;13,13235;Bassin Urbain en croissance démographique;Pop Sédentaire;Forte Synergie Médicale;Fiscalité moyenne;Dynamique Economique;Bonne Dynamique Entreprise Serv et Com;31
31527;0;25;6;58;Bassin Résidentiel;109,67825;76,33987;0;0;58,28854;0,06006;en croissance démographique;La Salvetat-Lauragais;73;31;8;19;4;4;0,143814951;4;5,91335;0,00456;5,27413;0,00315;97;-1;-1;35;35;32;42;5;2;97;92;96;115;73;4;4;1;2;2;0;0;0;0;0;13363;11252;12,77692308;21,70128205;12,79358974;8,882051282;9,379487179;11,29585492;21,01709845;12,35181347;8,61865285;8,921243523;33631,55025;Com rurale < 2 000 m habts;0;38;30;8;5;0;0;0;0;1.Accroissement par excédent naturel et migratoire;0;76;0;89;89;12307,5;0;0;0;0;1935;3711;1222;7638;71295;Zone rurale en croissance démographique;70,90164;0;11,82517;13,13235;Bassin Résidentiel en croissance démographique;Pop Sédentaire;Faible Synergie Médicale;Fiscalité moyenne;Faible dynamique;Faible Dynamique Serv et Com;31
